lng,lat,timestamp_added,status,reward_scale,payer,owner,nonce,name,mode,location_hex,location,last_poc_challenge,last_change_block,geocode,gain,elevation,block_added,block,address
-105.00095295556774,39.71791929637205,2021-08-14T17:11:45.000000Z,"{'timestamp': '2021-10-17T15:17:03.262000Z', 'online': 'offline', 'listen_addrs': ['/p2p/11zELFcSzzsfWYWswJQtRHBmPPVPRXCLkYeYYUPvs2uq2Gakz4s/p2p-circuit/p2p/112LT9dVgkWpJkWJxECh8PrG5GVA1njcBAPtduk3gNjxCAerZZ1g'], 'height': 1}",0.336517333984375,13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3,14eYdNADSBmm4VY7crpkbjqXUMp62duYHaTpH7knz5oUA2kd15Q,1,hollow-tangerine-halibut,full,88268cdab5fffff,8c268cdab4215ff,1057103,1057514,"{'short_street': 'W 1st Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 1st Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",30,0,965229,1305776,112LT9dVgkWpJkWJxECh8PrG5GVA1njcBAPtduk3gNjxCAerZZ1g
-104.96790298051133,39.66629034864381,2021-08-14T17:06:46.000000Z,"{'timestamp': '2022-04-03T16:18:53.847000Z', 'online': 'online', 'listen_addrs': ['/ip4/97.118.236.214/tcp/44158'], 'height': 1295889}",0.2287445068359375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13u5CKJiQ7c2HBgEGZrcpzoZZ8v7SKWJxeo9yB6KHPLfR5M8e1H,4,winning-tawny-moth,full,88268cc149fffff,8c268cc148a97ff,1305354,1305662,"{'short_street': 'S Gilpin St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Gilpin Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,7,965223,1305776,112UBTe9wVNwAVYghNBiYyTpxSPHdUtcTzJ5aofeXjU2GBeXTvpT
-105.03288920502472,39.7625166127821,2021-08-13T03:17:24.000000Z,"{'timestamp': '2022-02-26T01:18:07.212000Z', 'online': 'offline', 'listen_addrs': ['/ip4/24.128.38.84/tcp/44158'], 'height': 1242811}",0.245849609375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13HDjn7FyheUdMDbpuChycdqjxMzRgqWk8WVjoGrEYT1feULmk4,1,active-cerulean-hare,full,88268cda33fffff,8c268cda33167ff,1243336,1243772,"{'short_street': 'W Moncrieff Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West Moncrieff Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,0,962868,1305776,11fAz5kXCbxW14mTyo5qHqEg5mLv5xBpnrpYDWctHbXLWNgcJkX
-105.03930184197199,39.71715117629085,2021-08-12T23:41:51.000000Z,"{'timestamp': '2022-02-14T04:35:53.207000Z', 'online': 'offline', 'listen_addrs': ['/ip4/162.246.46.160/tcp/44158'], 'height': 1224536}",0.280487060546875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,134RCtbGMvFTQaSWu7MLfYxuCF7XCc9MGS4UEutL2C2bNpwS137,2,modern-pebble-jay,full,88268cd813fffff,8c268cd813849ff,1254164,1254248,"{'short_street': 'Perry St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Perry Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,962635,1305776,112CS4KvY4V3dzyKkW7Jkkb6D3vVDcRf8Wko4NaZkUL7Msa1FNpn
-104.75812035110123,39.79393118243357,2021-08-12T19:05:27.000000Z,"{'timestamp': '2022-04-07T10:45:57.650000Z', 'online': 'online', 'listen_addrs': ['/ip4/73.229.100.76/tcp/44158', '/p2p/112HdogTAzRpqRNrgEi1SVJ2MBAc3epqgSkC3nTq8uH2U42oQzpN/p2p-circuit/p2p/11S486uNPJFFmNhEbXDHUfamcW3jtQ4CBb2WgAimB4UkLJKFFne'], 'height': 1301443}",0.2918853759765625,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,14NG4rQ8WaxDutTe869GAkQsTKJMWFCz8pfLANWcLomzixLuEK6,3,lively-parchment-viper,full,88268cd29bfffff,8c268cd29b511ff,1305217,1305309,"{'short_street': 'Espana Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Espana Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",80,4,962335,1305776,11S486uNPJFFmNhEbXDHUfamcW3jtQ4CBb2WgAimB4UkLJKFFne
-105.02354120344609,39.7919542316832,2021-08-12T05:48:05.000000Z,"{'timestamp': '2022-04-03T01:46:26.593000Z', 'online': 'offline', 'listen_addrs': ['/ip4/67.177.226.12/tcp/44158', '/p2p/112SDWupHWfCyrzrughe6TsQvZf7V8viAFEr3YpYjsZwm75PS6RL/p2p-circuit/p2p/11ZJq6UytKDHY12SNHxVcg5H9YiaT91dh8Jb2UcdGnqkV9mJTY4'], 'height': 1295015}",0.23187255859375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14b5UtQikVP5ktUrmq3ubSzs6TonEpXueWFEYgPd5FpeGQ9hiTc,1,brisk-tan-chinchilla,full,88268cda0bfffff,8c268cda0b033ff,1298257,1299017,"{'short_street': 'W Parkside Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West Parkside Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,10,961621,1305776,11ZJq6UytKDHY12SNHxVcg5H9YiaT91dh8Jb2UcdGnqkV9mJTY4
-104.97916506068917,39.71840827902627,2021-08-12T01:48:09.000000Z,"{'timestamp': '2022-04-09T15:20:21.916000Z', 'online': 'online', 'listen_addrs': ['/ip4/184.96.142.66/tcp/44158'], 'height': 1304516}",0.0909271240234375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,12zzAdaPLbT4fd7QyvtVvUMsmzeuTfebWwzwSY8FUd1oFBEzZ7w,2,spare-tortilla-monkey,full,88268cdabbfffff,8c268cdaba039ff,1304802,1305662,"{'short_street': '', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': '', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,6,961418,1305776,112fLPxQnQjwCkdT2kENBwwguULKtRKEi5fw9sn1LYrQjqDfW9hj
-104.93931214752529,39.732825620237065,2021-08-11T23:43:06.000000Z,"{'timestamp': '2021-10-10T21:14:49.782000Z', 'online': 'offline', 'listen_addrs': ['/p2p/11nN7bXCcE6JdNuFcXYuCNq9Xmi4zDqjhPYgj3ftHR8xwqo5fFd/p2p-circuit/p2p/11HvvB2Vrtsvui5cgGZJmcLnHhAwoC4HxT1AwPgvHS9F41uUqHc'], 'height': 1048556}",0.41424560546875,13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3,14XQgGJuotuYRQXPzyLtt9cWiVWCttWt98DdtCB21QGihqP4mMD,2,hollow-tiger-dragon,full,88268cd1a7fffff,8c268cd1a7215ff,1048562,1048719,"{'short_street': 'E 11th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 11th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,15,961324,1305776,11HvvB2Vrtsvui5cgGZJmcLnHhAwoC4HxT1AwPgvHS9F41uUqHc
-104.97466269862974,39.71480810198098,2021-08-11T23:40:46.000000Z,"{'timestamp': '2022-04-08T18:49:35.374000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.38.133.144/tcp/44158'], 'height': 1303319}",0.1184844970703125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14SvBb4QAUejTe4jxtX7B6pXieqJggF7StMNka8mzuVovfSrazT,1,bubbly-glossy-badger,full,88268cc36dfffff,8c268cc36da53ff,1305067,1305662,"{'short_street': 'E Bayaud Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Bayaud Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,7,961322,1305776,118TJyUHswWR5ZuWrw3hCKn3me7dcYPP8ERYWpZivpJuhhwDpKP
-104.93943115909421,39.671317777703436,2021-08-11T04:55:24.000000Z,"{'timestamp': '2022-04-09T05:02:37.681000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.43.108.161/tcp/44158', '/p2p/11qnVsb7F7V6BJM11McdETqnTRmsnFrtSnEC5irk5c9jpcqkMaq/p2p-circuit/p2p/11AbthV8FufgntEB2eoug21Y9M6ZuopGPCVoRx4SK5c1FoWqHzr'], 'height': 1303916}",0.130340576171875,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,132m5C8aDSRXosq9qWNHjnrYvv1wY49SDs3d2uw4eMYL7wFxeM2,2,cheerful-glossy-lark,full,88268cc331fffff,8c268cc331441ff,1305708,1305708,"{'short_street': 'S Colorado Blvd', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Colorado Boulevard', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",26,3,960362,1305776,11AbthV8FufgntEB2eoug21Y9M6ZuopGPCVoRx4SK5c1FoWqHzr
-105.03217537945142,39.72353736917491,2021-08-11T04:22:33.000000Z,"{'timestamp': '2021-11-22T00:02:49.487000Z', 'online': 'offline', 'listen_addrs': ['/p2p/112BuBvprA3JRQyJFNHUPWAc4JGqLLaNMgq5tzNiwC62QgfXZ9sn/p2p-circuit/p2p/1129TLi7TcQusJDXa4jvhcDXawBEBKiaQnULZJBjYA62uBgDF1qQ'], 'height': 1106601}",0.3250579833984375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13WH7KfDeAazEUu77YsSKFHwCQSsXfvriwtT4aun6z7diRq6y32,1,square-tin-camel,full,88268cd81bfffff,8c268cd81a309ff,1106392,1106636,"{'short_street': 'Knox Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Knox Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,960335,1305776,1129TLi7TcQusJDXa4jvhcDXawBEBKiaQnULZJBjYA62uBgDF1qQ
-104.93312610677677,39.694527006359905,2021-08-11T00:33:12.000000Z,"{'timestamp': '2022-04-10T04:20:16.889000Z', 'online': 'online', 'listen_addrs': ['/ip4/73.169.43.188/tcp/44158', '/p2p/11561E4HzenCRcppCB3kEaRiLSxEBFdVxcHWjP7H5UpXihS7gAE/p2p-circuit/p2p/11WDuQ8fm4NJLSkmYku61eBBoKFs59zQUjjyCRsJjrAPNwD8Xi3'], 'height': 1305271}",0.0626678466796875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,149g6iMhX8TidRds3JaH44Bbncbb6KiCLx5apJPpuGfm9pkjFEr,3,custom-fuchsia-wolf,full,88268cc30bfffff,8c268cc30b801ff,1304899,1304899,"{'short_street': 'E Louisiana Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Louisiana Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,6,960141,1305776,11WDuQ8fm4NJLSkmYku61eBBoKFs59zQUjjyCRsJjrAPNwD8Xi3
-104.97952097212543,39.747919917536656,2021-08-10T23:52:41.000000Z,"{'timestamp': '2022-03-28T12:51:07.128000Z', 'online': 'offline', 'listen_addrs': ['/ip4/67.165.203.69/tcp/44158', '/p2p/11AGLP3xMzQ2mLexupzvgBVKJi1SKSbKUVcZSyUjKLh216fn2zY/p2p-circuit/p2p/112iSBV6eGqq1TcXaCNQwTxqZ6mAptS4M8BpesEWMYFeNysKcy9Y'], 'height': 1286253}",0.0284423828125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,133nbjAosVnnZc1n62qbUfCCpA9pr7htNJ9ZJDs8LrzWXzwXyKD,2,able-blood-albatross,full,88268cda89fffff,8c268cda8959bff,1288919,1289523,"{'short_street': 'Park Ave W', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Park Avenue West', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,66,960107,1305776,112iSBV6eGqq1TcXaCNQwTxqZ6mAptS4M8BpesEWMYFeNysKcy9Y
-104.96944430093009,39.74139944860415,2021-08-10T23:51:31.000000Z,"{'timestamp': '2022-03-16T01:43:04.125000Z', 'online': 'offline', 'listen_addrs': ['/p2p/11ZKGkMZkDroQtBYu9LQbVSZcqK52L4Bk4bETCV372JF7CHStUm/p2p-circuit/p2p/112UdDB3Lg6fhWaNUwNWNzSsBDBnbc9BdHgZUZHcbDpTgmNFDAKM'], 'height': 1268123}",0.2001190185546875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13jVhMY3LyEsQjDcLQFxaCC1sRgoJAkXvK5uKFcPNuKbURyDfyF,1,sweet-merlot-hawk,full,88268cdad7fffff,8c268cdad6a25ff,1267825,1267993,"{'short_street': 'Humboldt St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Humboldt Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,25,960106,1305776,112UdDB3Lg6fhWaNUwNWNzSsBDBnbc9BdHgZUZHcbDpTgmNFDAKM
-105.02519057767607,39.77059702654351,2021-08-10T22:40:43.000000Z,"{'timestamp': '2022-01-18T19:09:24.708000Z', 'online': 'offline', 'listen_addrs': ['/ip4/174.51.201.179/tcp/1025'], 'height': 1187349}",0.238861083984375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14Vt6sFXBhzAbbQ4368qBRAJjKH95hPfy4ZhtTe3CcDAf3T5rQp,1,uneven-pickle-chicken,full,88268cda3bfffff,8c268cda3b2e5ff,1187214,1187324,"{'short_street': 'US-287', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'U.S. 287', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,40,960048,1305776,112CMcmng4NoHJbmu6mNyFeShNtFwh1LBpLoww4QqVcFBoqGUoJN
-104.95489692420493,39.71153232628943,2021-08-10T19:20:12.000000Z,"{'timestamp': '2022-04-10T08:59:31.053000Z', 'online': 'online', 'listen_addrs': ['/ip4/67.173.242.93/tcp/44158'], 'height': 1305537}",0.055145263671875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14UVqniw3F3oeMB7FZS3as4ubWoMh2STTrhpYsHUfhsAFzrR8BH,3,crazy-lipstick-camel,full,88268cc345fffff,8c268cc344917ff,1305545,1305545,"{'short_street': 'E Alameda Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Alameda Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,0,959879,1305776,112cK29gVv5KKqeBrTDCC9ReKYCGsGhR4Lgz4tzvDQyxvVx5syKQ
-105.01427593521895,39.76398994596172,2021-08-10T16:45:42.000000Z,"{'timestamp': '2022-03-31T16:29:53.262000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.237.28.203/tcp/44158'], 'height': 1291234}",0.1537017822265625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13nTjh5MygFeL4KVBKSFoS7Prc8L9kLcaAgg27PrCWbyikkzZ2N,2,cheery-burlap-falcon,full,88268cda17fffff,8c268cda16cc3ff,1305250,1305562,"{'short_street': 'Wyandot St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Wyandot Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,5,959750,1305776,11SEP3TatF2hnbTSVAG5XwT64SDPTdtYZGjfHAMka2X1d53oEYe
-104.97961480642611,39.747762604954616,2021-08-10T03:29:19.000000Z,"{'timestamp': '2022-04-09T23:40:18.156000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.53.248.128/tcp/44159'], 'height': 1304998}",0.0564117431640625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14Z7kCK6U3ESEh7V11QLQbz4D8XYL2KQc7H7SJriFD5AckZgmH4,1,fluffy-tangelo-caterpillar,full,88268cda89fffff,8c268cda89593ff,1305223,1305724,"{'short_street': 'Park Ave W', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Park Avenue West', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,80,959109,1305776,11if28ZmTezkXkGShvsZMxqeQp3zjzWgQUHddSgTDzYmhSQkppr
-104.87174878766294,39.80579306667783,2021-08-10T02:47:39.000000Z,"{'timestamp': '2022-04-08T19:05:49.081000Z', 'online': 'online', 'listen_addrs': ['/ip4/73.78.115.37/tcp/44158', '/p2p/11tSoAAs7TcJh8Dxpz4SogSKR4EXdsVGJVSMyAwyeLSX4bG9UGs/p2p-circuit/p2p/11bJX8boSZDKLEGTNaBKFPtLKpRdzQUw1uwcvq4wbkN3wbdsLkx'], 'height': 1303334}",0.162353515625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,146wgBPEmmaEohvw24ta5cKw8uqYGn1b6k6jWci1n8GPHJRK9MA,3,cheery-rusty-guppy,full,88268cd009fffff,8c268cd008e45ff,1305535,1305595,"{'short_street': 'N Elmira Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'North Elmira Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",80,12,959074,1305776,11bJX8boSZDKLEGTNaBKFPtLKpRdzQUw1uwcvq4wbkN3wbdsLkx
-105.01886584424172,39.757034696240694,2021-08-09T23:18:25.000000Z,"{'timestamp': '2022-04-06T05:08:57.840000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.55.114.58/tcp/44158', '/p2p/11brhZJPXZ332WMYJ71Mux1f7ziexersJaAaF5kJh3eiWD69Vyn/p2p-circuit/p2p/11FmPFPL9BijC5ztMPcuy5vNsnRRDXraYiXiJNqdkkanxWC5fj6'], 'height': 1299581}",0.0834808349609375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13UQRFAJH9THZUkCVZUfBQNzLw2RiaKvbR4fp7Rqx7iuiBzeRzH,2,cheesy-admiral-haddock,full,88268cdaedfffff,8c268cdaecea9ff,1304467,1304467,"{'short_street': 'Bryant St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Bryant Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,958905,1305776,11FmPFPL9BijC5ztMPcuy5vNsnRRDXraYiXiJNqdkkanxWC5fj6
-104.8792023162291,39.80557468883813,2021-08-09T21:35:50.000000Z,"{'timestamp': '2022-04-02T06:33:54.780000Z', 'online': 'online', 'listen_addrs': ['/p2p/14VhHt75PpDDr9M6ptM7YAqktstdMdV1o5KUvFBydbedAyYzvUX/p2p-circuit/p2p/113G38uyRbg2t5suEP8XJHHSZgbGF7yHynKmaqGzX5FLLThxatZ'], 'height': 1293739}",0.1082305908203125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14AyrqPgSrk6pWiogbRnA87euCyLUrHk8x81aXRT57bzpmeRPkE,3,hidden-peanut-canary,full,88268cd00dfffff,8c268cd00c63dff,1305319,1305662,"{'short_street': 'E 59th N Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 59th North Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,6,958819,1305776,113G38uyRbg2t5suEP8XJHHSZgbGF7yHynKmaqGzX5FLLThxatZ
-105.0302699293225,39.754265258682246,2021-08-09T20:40:42.000000Z,"{'timestamp': '2022-04-07T23:06:03.969000Z', 'online': 'online', 'listen_addrs': ['/ip4/174.63.115.57/tcp/44158'], 'height': 1302183}",0.0699615478515625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13E2YuSPN2a9nXzQGU9TwWRmp7Dk41YSBN9mqSWfdeuYQseQfyC,4,steep-holographic-huskie,full,88268cd859fffff,8c268cd85965bff,1305037,1305761,"{'short_street': 'Irving St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Irving Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,10,958772,1305776,112cx76wozsE4qCLBTdVjA6FXiJV9m1PK5nvXTbo7KpYu5mzbP18
-104.77037410940115,39.776825914151104,2021-08-09T13:48:29.000000Z,"{'timestamp': '2021-10-31T07:04:44.069000Z', 'online': 'offline', 'listen_addrs': ['/ip4/98.38.230.13/tcp/44158'], 'height': 1077947}",0.3756561279296875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13qzZbk9KQKuhiVERQSktWoCGcF3ZkAQSHqJwEFsR6HWHmfyhFc,1,virtual-midnight-gazelle,full,88268cd769fffff,8c268cd7681ddff,1081916,1081916,"{'short_street': 'Andes Way', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Andes Way', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,958483,1305776,112HqrpWmsp3MAsiYfmWNmeP54rJcPdsKBYVqRhZzSpHJ4NsKTdC
-104.96984187970573,39.76562873726584,2021-08-09T01:06:16.000000Z,"{'timestamp': '2022-04-10T09:01:30.028000Z', 'online': 'offline', 'listen_addrs': ['/p2p/112cQvZkY7PYBYan7mHFmzRSDQDETSYNN4mdVMppFHBQyhJ9zKRN/p2p-circuit/p2p/11rfcGBRGjB3NANYzXmCjAagnUCGnb9B2mP6jeB32oreUc4ic6G'], 'height': 1301966}",0.0675201416015625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13HAGfYM7N4MATLgPnYc4eMEP4vMKuceXkz7JcTtrFMSbGU5d42,1,skinny-bone-crane,full,88268cdacbfffff,8c268cdacb607ff,1301449,1301796,"{'short_street': 'Humboldt St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Humboldt Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,957866,1305776,11rfcGBRGjB3NANYzXmCjAagnUCGnb9B2mP6jeB32oreUc4ic6G
-104.9506886745358,39.711527817217764,2021-08-07T20:40:37.000000Z,"{'timestamp': '2022-04-08T09:42:50.945000Z', 'online': 'online', 'listen_addrs': ['/p2p/11bze7f22FPR5rLmwVM5Zk4MFVtHbCXJXbAvYdwBQXjCWLRSGxy/p2p-circuit/p2p/11m1NE6RyHFWLKazfS6ULGkTaBh5JUhcXUcoQ6sV4dx2xaULFU8'], 'height': 1302790}",0.0831451416015625,14rb2UcfS9U89QmKswpZpjRCUVCVu1haSyqyGY486EvsYtvdJmR,14RUkLyrzC4PjNywnasbDTyG2Co6h9VpoRR62p62ScKHgJEx1DS,2,cheery-pistachio-crow,full,88268cc345fffff,8c268cc344f5dff,1305016,1305016,"{'short_street': 'E Alameda Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Alameda Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",80,26,956472,1305776,11m1NE6RyHFWLKazfS6ULGkTaBh5JUhcXUcoQ6sV4dx2xaULFU8
-104.946889704033,39.851572556775736,2021-08-07T18:34:44.000000Z,"{'timestamp': '2022-04-04T17:58:42.760000Z', 'online': 'online', 'listen_addrs': ['/ip4/24.8.98.63/tcp/44158', '/p2p/11nNU56ivEFm7zQwaNv2zjNzWuJkejDCDUk7x2J1T2ANcfPArHa/p2p-circuit/p2p/112odFnnY8TV4PmRT9YqrMvemz47sAKWer2HLfZFVYJ7QrxVbuKx'], 'height': 1297429}",0.29205322265625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13fmjCwdNJjUyt2VQqbQkJ9yAfT1tYoN2xrXJHeCJtcnFkVbUQr,2,tart-concrete-dachshund,full,88268cd363fffff,8c268cd3629a1ff,1305553,1305755,"{'short_street': 'Madison Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Madison Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",120,5,956378,1305776,112odFnnY8TV4PmRT9YqrMvemz47sAKWer2HLfZFVYJ7QrxVbuKx
